id,text,label,source
real-0607,خیلی خیلی خیلی شیوا توضیح میدید و همین پروژه محور بودن باعث میشه از نتیجه ذوق زده بشم ممنونم ازتون:elbowcough:,0,youtube-tutorials
real-0608,جدای از تسلط ستودنی به مطالب،شیوه آموزش منظم،شیوا و کامل بینظیر هست❤,0,youtube-tutorials
real-0609,بهترین آموزش برنامه نویسی تو یوتیوب فارسی واقعا فن بیانتون عالیه 👌,0,youtube-tutorials
real-0610,نسخه انگلیسیشو دیده بودم چند سالپیش عالی بود، بابت زحمات شما هم برای فارسی زبان ها تشکر -,0,youtube-tutorials
real-0611,اینقدر دقیق بدون حاشیه اتلاف وقت ، سلامت و شاد باشی سروین جون,0,youtube-tutorials
real-0612,خیلی خیلی ممنونم استاد توانمند و گرامی واقعا یک مجموعه کامل ❤🙏,0,youtube-tutorials
real-0613,ادم باورش نمیشه این همه مهارت فقط در حوزه کامپیوتر نیست شما حتی خیاطیم یاد میدییییییییی دلم میخواد حتی اونم باهاتون یاد بگیرم,0,youtube-tutorials
real-0614,بسیار ممنون از وقت، انرژی و آموزش پرکاربردتان در ارائه این مباحث👏🙌,0,youtube-tutorials
real-0615,سروین خانم بابت این آموزش مختصر و کامل بسیار بسیار از شما قدر دان هستم و امید موفقیت روزافزون رو برای شما آرزو می کنم,0,youtube-tutorials
real-0616,روش تدریس شما واقعا فوق العاده است.,0,youtube-tutorials
real-0617,خیلی نحوه ی آموزشتون رو دوست دارم ممنون که تمرین هم در پایان هر قسمت قرار دادین,0,youtube-tutorials
real-0618,وااااایییییی دمتون گرمممممممم واقعا خیلی خوبید ممنونم❤ من خیلی وقت بود دنبال همچین تدریسی بودم خیلی خوشحالم با شما آشنا شدم,0,youtube-tutorials
real-0619,ممنونم سروین جون عالی هستی استاد حرفه ای و من استارت یادگیری رو با شما شروع کردم,0,youtube-tutorials
real-0620,من اهل افغانستان هستم و طراح UI/UX هستم همچنین در مورد توسعه وب اطلاعات دارم، مطالب شما را دوست دارم، بهترین آن برای جامعه فارسی است و از شما برای این درس ها متشکرم.,0,youtube-tutorials
real-0621,تنها دوره ای بود که کامل کردم مرحبا 🎉❤,0,youtube-tutorials
real-0622,بالاخره تموم شد ممنون بابت همچین ویدیو کامل و مفیدی ❤❤,0,youtube-tutorials
real-0623,خیییلیی خوب بود آموزش تون ، لطفا بقیه اموزشهاتونم یکجا قرار بدین,0,youtube-tutorials
real-0624,آموزشتون خیلی عالی بود ممنون از وقتی که برای ساختش گذاشتید. فقط قسمت فونت گوگل زبان فارسی هست باید به جای فارسی پرشین سرچ کنید,0,youtube-tutorials
real-0625,سلام وقتتون بخیر باشه ماشالله به این همه دانش و ساده توضیح دادن سخت ترین مسائل! با آرزوی بهترینا براتون,0,youtube-tutorials
real-0626,محتوای بشدت ارزشمند 🌟,0,youtube-tutorials
real-0627,سلام . با اینکه هدفم برنامه نویسی سایت نیست و برای پروژه های دانشگاهیم دارم یاد میگیرم ! خیلی مفید و کافی و با گویش شیوا بود مرسی,0,youtube-tutorials
real-0628,عالی و درجه یک. کاملا واضح برای مبتدیا,0,youtube-tutorials
real-0629,واقعا علی بود خسته نباشید امیدوارم ، واقعا محتوای مناسب پرکاربردی رو تدریس کردید ، خدا قوت🙌🙌🙏🙏🌹🌹,0,youtube-tutorials
real-0630,عاشقتم مننننن.خیلی آموزشت عالیه مرسی عزیزم🎉🎉🎉🎉🎉,0,youtube-tutorials
real-0631,تدریس عالی بود ممنونم از زحمت هاتون امیدوارم همیشه موفق باشید ❤,0,youtube-tutorials
real-0632,بسیار بسیار عالی،تشکر از وقتی که برای تهیه این مجموعه گذاشتین،قابل تحسینه،ممنون,0,youtube-tutorials
real-0633,درود و احترام و سپاس بیکران ....بسیار ممنون از وقت، انرژی و آموزش پرکاربردتان در ارائه این مباحث...در پناه حق تندرست و سربلند باشید بانوی بزرگوار💐,0,youtube-tutorials
real-0634,خیلی فوق العاده بود. ممنونم از شما بابت محتوای کاربردیتون. پایدار باشید.,0,youtube-tutorials
real-0635,آموزش و بیان مطلب خیلی عالی بود. دست مریزاد❤,0,youtube-tutorials
real-0636,واقعا تدریستون عالیه تحسینتون میکنم موفق باشید❤,0,youtube-tutorials
real-0637,سپاس فراوان از شما بانوی گرامی 🙏🙏,0,youtube-tutorials
real-0638,دمت گرم سروین خانم دوستتون داریم آموزش خوبی بود❤,0,youtube-tutorials
real-0639,فوق‌العاده، جامع و کامل،یک دنیا ممنون,0,youtube-tutorials
real-0640,خیلی ممنون . بسیار مفید واقع شد.,0,youtube-tutorials
real-0641,سپاس بی انتها. 💐,0,youtube-tutorials
real-0642,واقعا عالی هستین ممنون از شما❤❤❤,0,youtube-tutorials
real-0643,عالیه واقعا سپاس گزارم ازتون,0,youtube-tutorials
real-0644,عالی بود... ممنونم از زحمات شما,0,youtube-tutorials
real-0645,خیلی ممنون از زحمات شما❤❤,0,youtube-tutorials
real-0646,ممنون بابت زحماتتون,0,youtube-tutorials
real-0647,تشکر از شما استاد🙏🏻,0,youtube-tutorials
real-0648,خیلی ممنونم بابت آموزش خوبتون❤عالی هستین,0,youtube-tutorials
real-0649,ممنوت واقعا دادم با قدرت میرم جلو❤,0,youtube-tutorials
real-0650,ممنون بسیار عالی و کاربردی,0,youtube-tutorials
real-0651,واقعا عالی بود خیلی ممنون🌹💐,0,youtube-tutorials
real-0652,عالی عالی عالی خیلی ممنون از شما,0,youtube-tutorials
real-0653,آموزشتون بسیار عالی هست خانم مهندس,0,youtube-tutorials
real-0654,چقدر ساده گفتین تشکر❤,0,youtube-tutorials
real-0655,ممنون بابت آموزش خوبتان,0,youtube-tutorials
real-0656,من در يک نقطه زندګی ميکنم که انترنت بسيار ضعيف هست زورش به يوتيوب نميرسه اګر چينل تلګرام داريد يا امکان دريافت در واتساف باشد ممنون ميشم,0,youtube-tutorials
real-0657,خیلی ممنونم اون دوره اول html واقعا خیلی ابتدایی بوده و خیلی کد ها رو من نمیدونستم,0,youtube-tutorials
real-0658,چقدر شما بامزه و مهربون هستین ❤,0,youtube-tutorials
real-0659,خیلیی عالی و روان بود ممنونم استاد عزیز فقط من برنامه رو دانلود کردم وقتی نیو فولدر میکنم مثله برای شما پایین فایلم html نمیاد چیکار کنم؟مربوط میشه به کدو قسمت ستینگ,0,youtube-tutorials
real-0660,خانم واقعاً دستت درد نکنه و خیلی ممنون خیلی از یه قسمت یا همان یک بخش فیلم رو نگاه کردم حساب دستم اومد دمتون گرم انشا الله همینطوری که برای آموزش ما وقت گذاشتین براتون دعا میکنیم بهترین ها نصیبتون بشه,0,youtube-tutorials
real-0661,ممنون بابت وقتی که صرف آموزش کردید . بسیار مفید و کارآمد بود . امید که کسب و کار و زندگی شما سرشار از برکت و مهر الهی باشد,0,youtube-tutorials
real-0662,بسیار عالیی بود✔️,0,youtube-tutorials
real-0663,خسته نباشید استاد محترمه واقعا عالی ترین و مفید ترین دروس را دارید,0,youtube-tutorials
real-0664,بسیار زیبا و قشنگ وبا تشکر از زحمات شا,0,youtube-tutorials
real-0665,مچکرم بابت همه ی آمورش های مفید تون واقعااااااا بی نظیر هستید❤❤,0,youtube-tutorials
real-0666,افرین استاد خیلی خوب درس میدی,0,youtube-tutorials
real-0667,وقتی مرورگر هر چیزی نوشته میشه را از بالا به پایین میخونه چه لزومی داشته این همه المنت با اسمای دیگه گذاشتند؟تمرین ها رو کجا بهتون نشون بدیم؟,0,youtube-tutorials
real-0668,سلام خیلی ممنون از اموزش خوبتون,0,youtube-tutorials
real-0669,با سلام و تشکر از شما استاد گرامی.,0,youtube-tutorials
real-0670,خیلی ممنون از زحمتی که کشیدینن❤❤❤❤😊😊😊,0,youtube-tutorials
real-0671,سلام وقت بخیر لطفا اموزش سئو رو هم بزارین. خیلی ممنونم,0,youtube-tutorials
real-0672,بسیار عالی بود برای جلسه اول,0,youtube-tutorials
real-0673,دست شما درد نکنه. عالی❤❤❤,0,youtube-tutorials
real-0674,خیلی عالی توضیح دادین‌,0,youtube-tutorials
real-0675,خیلی ممنونم ازتون. واقعن عالیه دوره هاتون و با کیفیت,0,youtube-tutorials
real-0676,خیلی عالی توضیح میدید خیلی ازتون ممنونم❤🌻,0,youtube-tutorials
real-0677,سلام استاد ممنون خیلی مفید بود,0,youtube-tutorials
real-0678,سلام استاد گرامی آموزش های تان بسیار عالی هستن از اینها خیلی چیز هایی زیاد گرفتم موفق باشین,0,youtube-tutorials
real-0679,عالی هستید سپاس از شما❤,0,youtube-tutorials
real-0680,عالی و مفید ❤️❤️,0,youtube-tutorials
real-0681,ممنون خیلی مفید بود❤,0,youtube-tutorials
real-0682,ممنون از تشريح عالی تان,0,youtube-tutorials
real-0683,واقعا عالی هستین 😍,0,youtube-tutorials
real-0684,عالیههههه ممنونم ❤❤❤,0,youtube-tutorials
real-0685,خیلی خوبه آموزش شما,0,youtube-tutorials
real-0686,خیلییی عالییییی بود❤❤❤❤❤,0,youtube-tutorials
real-0687,عالی بود استاد❤,0,youtube-tutorials
real-0688,عالی خانم مهندس,0,youtube-tutorials
real-0689,خیلی عالی بود،یا حوصله و با جزییات کامل☺☺☺,0,youtube-tutorials
real-0690,اموزش ها عالیه,0,youtube-tutorials
real-0691,خیلی عالیست استاد,0,youtube-tutorials
real-0692,بسیارررر عالی 🔥,0,youtube-tutorials
real-0693,مرسییییی 🫳🏻🫴🏻🪽,0,youtube-tutorials
real-0694,خیلی عااالییی، پرفکت👏,0,youtube-tutorials
real-0695,سلام. آفرین بارک الله واقعاً عالیست دست💐 شما درد نکنه با این آموزشتون خیلی جذاب و دلچسپ است. من خودم اولین کسی هستم که فقط اسم html آشنا بودم اما الان دیدم دگه واقعاً علاقه پیدا کردم. 🌷💐🫡,0,youtube-tutorials
real-0696,بسیار عالی استاد,0,youtube-tutorials
real-0697,مرسی عالی بود,0,youtube-tutorials
real-0698,❤❤❤❤❤❤❤❤❤عالییییی بود,0,youtube-tutorials
real-0699,بسیار عالی بود ❤,0,youtube-tutorials
real-0700,ممنون آیدین عزیز,0,youtube-tutorials
real-0701,تشکر آیدین عزیز که زحمت میکشی. سلامت و شاد باشی,0,youtube-tutorials
real-0702,مرسی از توضیحاتت👌🏼,0,youtube-tutorials
real-0703,"سلام تفاوت predict , score در چی هست ، منظورم اینه که تفاوت اصلیشون چیه ؟",0,youtube-tutorials
real-0704,اقا ایدین من که زبانم ضعیفه چطور مقالات هوش مصنوعی رو بخونم منظورم اینه کتابی برای زبان تخصصی هوش مصنوعی هست خواهش میکنم جواب بدید,0,youtube-tutorials
real-0705,دستت درد نکنه آیدین جان...بسیار مشتاقم برای دوره های بعدی بعد دیدن هر دو دوره پردازش تصویر و ماشین لرنینگت,0,youtube-tutorials
real-0706,معرکه و عالی برگزار می کنید. محتوا کامل و بیان حرفه ای . متشکرم,0,youtube-tutorials
real-0707,ممنون دمت گرم استاد واقعا خیلی عالی زنده باشی,0,youtube-tutorials
real-0708,خیلی ممنون و عالی,0,youtube-tutorials
real-0709,ممنونم از زحمتی که کشیدید,0,youtube-tutorials
real-0710,عالی بود استاد🤍💯,0,youtube-tutorials
real-0711,عالی بود. ممنونم,0,youtube-tutorials
real-0712,واقعا خوب توضیح دادین. ممنونم که اطلاعاتتون رو در اختیار بقیه میذارین❤,0,youtube-tutorials
real-0713,ممنون بابت آموزش صریح و روانتون. منتظر جلسات بعدی هستیم.,0,youtube-tutorials
real-0714,مبحث بسیار مهمیه 🔥🔥,0,youtube-tutorials
real-0715,خیلی خوب بود، من همیشه اینارو قاطی میکردم و نمیدونستم به چه دردی میخورن,0,youtube-tutorials
real-0716,مطلب پیچیده رو خیلی خوب به سادگی منتقل میکنی . دمت کرم,0,youtube-tutorials
real-0717,عااالی ممنون,0,youtube-tutorials
real-0718,بسیار اموزنده است ، ممنون🙏,0,youtube-tutorials
real-0719,سلام، واقعا افسوس میخورم که چرا زودتر شما را پیدا نکردم. تشکر میکنم از دوره های مفید و کاربردی که آماده کردید و امیدوارم این مسیر را ادامه دهید.,0,youtube-tutorials
real-0720,با سلام و درود. بسیار عالی.,0,youtube-tutorials
real-0721,بدونه استسنا هر جلسه میگم آخه اینا چه کاربردی توی machine learning داره؟ بعد جلسه بعدش رو که میبینم، میفهمم که کاربرد داره، تو یکی از بهترین معلم های منی قربونت برم 💕,0,youtube-tutorials
real-0722,خیلی کارت درسته...❤❤❤,0,youtube-tutorials
real-0723,استـــــــــــــــــــــــــــــــاد مرسی,0,youtube-tutorials
real-0724,جناب عباسی عزیز آموزش های پیشرفته تر با پروژه هاس واقعی لطفا آموزش بدید.,0,youtube-tutorials
real-0725,سلام. ممنونم از آموزشهای خوبتون. من فصهای 3 و 4 و 5 ِادگیری ماشین رو پیدا نکردم . میشه بفرمایید این فصول را کجا میشه ببینم ؟ با سپاس 🙏,0,youtube-tutorials
real-0726,سلام خسته نباشید. ممنون بابت آموزش های خوبتون. فکر میکنم متنی که در داخل ویدیو به عنوان تعریف false negative قرار دادین اشتباه هستش. 6:20,0,youtube-tutorials
real-0727,سلام خسته نباشید. ممنون بابت آموزش های خوبتون. فکر میکنم متنی که در داخل ویدیو به عنوان تعریف false negative قرار دادین اشتباه هستش.,0,youtube-tutorials
real-0728,سلام و وقت بخیر خدمت استاد عزیز این معیار ارزیابی که توی این ویدیو آموزش دادید به الگوریتم های classification اختصاص داره؟ چون توی مدل هایی که با این الگوریتم ها آموزش داده میشدند ما گروه های مجزا داشتیم و توی رگرسیون ها نداشتیم,0,youtube-tutorials
real-0729,بعنوان یه اصل کلی اگر کاست فالس نگاتیو بیشتر باشه از کاست فالس پازیتیو ما ریکال رو ارجح میدونیم(این سوال خودم بود که اهمیت بالاتر رو چطور پیدا کنیم سریعا و بعد به این جواب رسیدم خواستم اینجا به اشتراک بگذارم),0,youtube-tutorials
real-0730,چطور باید اینا تو ذهن بمونه,0,youtube-tutorials
real-0731,بسیار عالی، خدا قوت، از این دوره آموزشتون بهره بردم💫,0,youtube-tutorials
real-0732,1- سرعت حرف زدن عالی 2- مطالب مفید,0,youtube-tutorials
real-0733,خیلی مفید بود👌🏻,0,youtube-tutorials
real-0734,سلام و تشکر از توضیحات شما ضمنا از نظر من شما اجرای بسیار روان و بی نظیری دارید که نشاندهنده تجربه و درک عمیق شما از موضوع در حال ارائه هست . خدا قوت و ماشالله,0,youtube-tutorials
real-0735,خیلی مفید بود. ممنونم.,0,youtube-tutorials
real-0736,خدایا شکرت بلخره ویدیو🤧😂❤,0,youtube-tutorials
real-0737,احسنت لطفا ادامه بدید,0,youtube-tutorials
real-0738,استاد کاشکی آنقدر طلا داشتم تا حرفاتون رو طلا بگیرم ، عالی ⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩,0,youtube-tutorials
real-0739,همیشه راهنماییهاتون عالیه. ممنون,0,youtube-tutorials
real-0740,جناب آقای مهندس کلاگر اگرامکان داره یک ویدیو کامل درمورد گیت و گیت هاب رو یاد میدهید مرسی,0,youtube-tutorials
real-0741,واقعا تک تکش درست و بجا بود,0,youtube-tutorials
real-0742,عالی استاد؛ با عزت باشید.,0,youtube-tutorials
real-0743,200 امین لایک,0,youtube-tutorials
real-0744,خیلی عالی بود... زنده باشید. استاد لطف می‌کنید لینک کتاب clean code رو قرار بدین؟,0,youtube-tutorials
real-0745,سلام کدوم رشته رو انتخاب کنم که به درد برنامه نویسی بخوره؟,0,youtube-tutorials
real-0746,کی ویدیو جدید میذارید؟؟,0,youtube-tutorials
real-0747,اینگونه است که در قران میگه پرهیز کنید تفکر کنید بعد حرف بزنید,0,youtube-tutorials
real-0748,استاد کم پیدا شدیا🙄,0,youtube-tutorials
real-0749,فکر کنم از خودتونم زود تر دیدم نه؟😂🧠,0,youtube-tutorials
real-0750,بی نهایت عالی بود مرسی ازت 👌👌🙏🙏 منم دقیقا مثل جعفر عمل کردم 😅😅,0,youtube-tutorials
real-0751,همین که رایگان و با این کیفیت خیلی خوب قرار دادید خودش خیلیه. دمتون گرم بسیار عالی❤,0,youtube-tutorials
real-0752,استاد ببخشید دوره پیشرفته سی شارپ رو هم میزارید؟,0,youtube-tutorials
real-0753,درود بر شما اولین آموزشی که واقعا با کیفیت و صدای دلنشین بود همین بود 👏👏👏🤩,0,youtube-tutorials
real-0754,مین که رایگان در اختیار ما قرار میدید معلوماتتون رو خیلی کار بزرگیه خیلی ممنون و سپاس گذارم,0,youtube-tutorials
real-0755,وای من چقدر به این نیاز داشتم و دارم,0,youtube-tutorials
real-0756,واقعا عالی ممنون که تا حد امکان ساده توضیح دادید و کاربردی چون بعضی ها خیلی پیچیده و گیج کننده توضیح میدن که شما اینطور نیستید🙏❤,0,youtube-tutorials
real-0757,هموز ندیدم و حتما حتما میبینم و امیدوارم مثل ویدیو پیتون خوب باشه... ❤️,0,youtube-tutorials
real-0758,آموزش ها در حد MIT ایالات متحده 👏👏,0,youtube-tutorials
real-0759,مرسی از آموزش عالی تون ❤❤❤خیلی مفید بود برای من,0,youtube-tutorials
real-0760,به گفته خودتان دست تان درد نکنه بسیار عالی تشریح کردین🙏,0,youtube-tutorials
real-0761,دست گلتون درد نکنه استاد ، خدا عمرتان بده، خیلی مخلصیم.,0,youtube-tutorials
real-0762,ممنون از این آموزش عالی واقعا ممنونم دوره ی اموزش حرفه ای سی شارپ هم اگه قرار بدید ، خیلی لطف بزرگی کردید,0,youtube-tutorials
real-0763,عالی بود ممنون از زحماتتون استاد ❤❤,0,youtube-tutorials
real-0764,فوق العاده عالی مسلط 👌👌👌🧡 سپاس از زحمات شما🙏🏻🙏🏻👌👌👌🧡🧡,0,youtube-tutorials
real-0765,ممنون از ویدیوهاتون واقعا فوق العادس و کامله,0,youtube-tutorials
real-0766,خیلیییییییییییییی عالی بود توضیحاتت کامل بود,0,youtube-tutorials
real-0767,ممنون که اینقدر عمیق توضیح میدید🙏,0,youtube-tutorials
real-0768,استاد یک دوره سی شارپ پیشرفته با (اسکیوال) هم بزارید....ممنون 👌👌👌👌👌👌👌🧡,0,youtube-tutorials
real-0769,ممنون ولی ای کاش در قسمت توضیحات میگفتین که هر فصل از کدام دقیقه ویدئو شروع میشه.,0,youtube-tutorials
real-0770,آغا چه بگم واقعا دمت گرم خیلی بزرگی,0,youtube-tutorials
real-0771,داداش دمت گرمه خیلی ممنون خیلی کمکم کردی,0,youtube-tutorials
real-0772,واقعا ممنون شما ساده و روان توضیح میدید,0,youtube-tutorials
real-0773,ممنون از زحمات شما مدرس گرامی 🌹,0,youtube-tutorials
real-0774,توی این اموزش شی گرایی هم کار میکنید؟,0,youtube-tutorials
real-0775,خیلی خوب بود عالی درس دادی,0,youtube-tutorials
real-0776,خیلی ممنون استاد 🌹🌹😍😍,0,youtube-tutorials
real-0777,سلام ممنون از آموزش بسیار خوبتون🌹🌹🌹🌹,0,youtube-tutorials
real-0778,خیلی عالی بود ❤❤,0,youtube-tutorials
real-0779,واقعن عالیه خسته نباشید 🙏🙏,0,youtube-tutorials
real-0780,مي خواستم بدونم چرا ويديو براي من لود نميشه مشكل از چيه لطفا راهنمايي بفرماييد 🙏,0,youtube-tutorials
real-0781,سپاس استاد جان بسیار عالی,0,youtube-tutorials
real-0782,عالی توضیح دادین با ریز نکات,0,youtube-tutorials
real-0783,آموزشاتون عالیه,0,youtube-tutorials
real-0784,دمتون گرم خیلیخوبه,0,youtube-tutorials
real-0785,خیلی خوب توضیح میدید مرسی,0,youtube-tutorials
real-0786,سلام استاد چطور میشه بعد از طراحی و کد نویسی فرم ویندوز آنرا به فرم های دیگه لینک داد؟؟,0,youtube-tutorials
real-0787,درود بر شما . عالی بود,0,youtube-tutorials
real-0788,سلام اگر میشود دوره حرفه ای آن را هم آموزش دهید با تشکر,0,youtube-tutorials
real-0789,سلام وقتتون بخیر برا C# سطح دانشگاهی هم این ویدیو ها اوکیه؟,0,youtube-tutorials
real-0790,عالیییییییی من دربست نوکرتم,0,youtube-tutorials
real-0791,عالی و مفید ❤,0,youtube-tutorials
real-0792,ممنون تان 🙏🏻🙏🏻🙏🏻🙏🏻,0,youtube-tutorials
real-0793,چقد قشنگ توضیح میدید,0,youtube-tutorials
real-0794,سلام و عرض خسته نباشید استاد ایا این دوره برای کار با یونیتی که نیاز به c#داره کافی و مورد نیاز هست؟,0,youtube-tutorials
real-0795,با سلام دوست عزیز ممنون که به فکر ما هستی و ویدیو خیلی عالی بود جناب برای جذابیت صداتون پیشنهاد میکنم از یه میکرفون بهتر استفاده کنید به دیلی اینکه کمی زنندس,0,youtube-tutorials
real-0796,سلام استاد ممنون از آموزش عالی تون،استاد من دوازده ساعت سی شارپ را مسلط بشم می تونم برم دنبال زامارین یا باید پیشرفته تر سی شارپ یاد بگیرم؟,0,youtube-tutorials
real-0797,سلام ببخشید با دیدن این دوره کل زبان سی شارپ رو یاد میگیریم؟,0,youtube-tutorials
real-0798,لطفا اموزش جاوا اسکریپت رو بزارید 🙏🙏🙏🙏,0,youtube-tutorials
real-0799,لطفا دوره پیشرفتشو بزارید🙏🙏🙏🙏🙏,0,youtube-tutorials
real-0800,آقا عال بود. برای کسایی که میخوان بهترین بهره رو از این ویدیو ببرن توصیه میکنم 20 الی 30 دقیقه هرروز وقت بزار ویدیو رو ببینن و 1 ساعت هم تمرین کنن که تمرین به دو بخش تقسیم میشه.بخش 1:کد ها و چیز هایی رو که یاد داد رو تکرار کنن.بخش 2:سعی کنن به خودشون توضیح بدن که هر کدی که نوشتن یعنی چی و چیکار میکنه,0,youtube-tutorials
real-0801,عالی بود مرسی ازشما,0,youtube-tutorials
real-0802,امیدوارم دوره پیشرفته شو هم گذاشته باشین,0,youtube-tutorials
real-0803,عالی بود خدا خیرتون بده😊,0,youtube-tutorials
real-0804,مرسی خوب بود,0,youtube-tutorials
real-0805,برای من که برنامه نویسی هیچی بلد نبودم خیلی خوب بود ، خداخیرتون بده 😅😊,0,youtube-tutorials
real-0806,خیلی ریزه کور شدم,0,youtube-tutorials
real-0807,بهترین کامل ترین اموزش خیلی ممنون واقعا زحمت کشیدین بهترین دوره ❤,0,youtube-tutorials
real-0808,بسیار عالی خیلی کامل و کاربردی ، سپاس فراوان واقعا مفید بود😍,0,youtube-tutorials
real-0809,سلام، واقعا ممنونم برای این آموزش جامع. ولی ی سوال. زبان برنامه نویسی موتور بازی سازی یونیتی سی شارپه. اگه من اینو یاد بگیرم میتونم از اونم استفاده کنم؟,0,youtube-tutorials
real-0810,سلام ببخشید با این آموزشی که میدید برای گیم هم میشه بازی ساخت؟چون اشاره ای به بازی سازی برای موبایل نکردید با یونیتی,0,youtube-tutorials
